CourseExternalId|CourseComponent|CourseTitle|CourseDescription|CourseDisclaimer|Office|Archive|TargetLocation|CourseCredit1|CourseNotes|CourseEditableField1
124606||Read Naturally: Remediate Fluency, Improve Compreh|An overview of the reading fluency program, Read Naturally.  This program looks like a promising way to manage small groups of children in Title 1 or Special Ed though individual audio tapes that go with leveled reading passages that the students practice||16|1|8|0.00||lit
124607||Stop the Bullying! Oh, Really?|Mr. Roberts discussed the prevalence of bullying and its increase in our society.  He emphasized the terrible price with students that are bullied turning to violence against themselves or other and challenged educators to take a stand against bullies in ||16|1|8|0.00||pbi
124608||The Grace of Silence|||16|1|8|0.00||diff
124609||Leaving No Child Behind: Proven Methods|Mr. Dahlin explained how he had changed the way he graded in his classes, from giving points for participation and homework, to holding students responsible to master the core proficiencies in the subject.||16|1|8|0.00||diff
124611||Want to Teach Reading and Math? Try Singing|Teachers are finding that singing traditional chants and chorus' are helping students attend to learning, develop a sense of community in the classroom and even help reading and math scores.||16|1|8|0.00||lit
124612||Dyslexia: Assessment, Diagnosis, Planning|Mr. Stock reviewed the testing and diagnosis of dyslexia.  He believes that in-school rememdiation in special education will not be sufficient to help students catch-up to their peers.  He recommends at least 3 hours/week of intensive intervention for stu||16|1|8|0.00||diff
124613||Bridging the Achievement Gap: Where Every Child Co|Barbara Pearl showed how making math interesting and using origami can help students make connections to math.  She used origami to teach the vocabulary of geometry and fractions.||16|1|8|0.00||
124614||A Parent's Role in your child's organization|Ms. Stone talked about the need to teach our children to take ownership of their school experience, and to allow them to make choices.  We also need to teach them how to use planners to stay organized.  We need to teach them how to manage their grades and||16|1|8|0.00||
124615||Highlands Gifted Education|Erica discussed how differentiation was happening for students at Highlands, and the qualifications needed for to be in gifted ed.  She discussed Level I,II,III differentiation services available.  She recommended teaching organization to kids who struggl||16|1|8|0.00||diff
124616||Connecting Children with Nature|This workshop explained the many benefits the child can obtain from outdoor play with 'loose parts'. Critical thinking, math skills, stress management are a few of these benefits.||16|1|8|0.00||
124650||Audiology 2010 - Early Hearing Detection & Interve|||16|1|8|0.00||diff
124662||It's not Magic, It's Science|In this workshop, Jerry Wenzel described and demonstreated a variety of science experiments that as teachers we can do in our classroom. With these science experiments we can capture our students attention and help cultivate a passion for learning.||16|1|8|0.00||diff
124664||Eliminating the Feeling of "Stupid" from our Class|In this workshop, we discussed why students may feel "stupid" in classrooms. We then tackled how to eliminate this feeling within our classroom. We discussed how students may feel stupid about certain things, but we all have those feelings.||16|1|8|0.00||diff, pbi, mental
124665||Real-World Writing: Use the Tools of Journalism|In this workshop, Lynday McDonnell discussed how using journalism can boost confidence not only in writing, but in everyday academics.||16|1|8|0.00||diff, lit
124667||May I Please Have Your Attention|In this workshop, we discussed how to meet the various needs of those who have ADD and ADHD. We also discussed how to keep an eye out for those who have not yet been diagnosed and how to meet their needs and teach them.||16|1|8|0.00||diff, mental
124668||Stop the Bullying! Oh, Really?|In this workshop, we discussed: why students bully, who are the victims in bullying, the effects of students who are bullied, the statistics of bullying in schools, and how to address bullying in your school and classroom.||16|1|8|0.00||pbi
124671||Foundations of Effective Teaching: Classroom Man|In this workshop, we discussed how to effectively set up your classroom so that your space isn't prohibiting anyone from learning to their fullest. We also discussed how we as teachers need to address the rules of our classroom within the first couple wee||16|1|8|0.00||diff, pbi
124701||Storytelling as a Teaching Tool|This workshop provided an excellent framework and ideas to teach the art of storytelling. The information I learened could also be applied to helping children write stories.||16|1|8|0.00||lit
124767||Beyond Diversity: A STRATEGY FOR DEINSTITUTIONALIZ|An introduction to couragous conversations and a foundation for deinstiutionalizing racism and eliminating the achievment gap||16|1|8|0.00||diff
124771||We're A Problem Solving Family|Using information from her book, Kids, Parents and Power Struggles, author Mary Kurcinka presented ways to help children participate in solving their own behavior issues.||16|1|8|0.00||pbi
124772||Challenging Behavior or Stressed Out Kids|This excellent presentation taught educators to look for signs of stress in children, especially when behavior changes are seen.||16|1|8|0.00||pbi
124775||Cultural Diversity Issues on the Parent Warmline|The presentation centered on identifying cultural issues that commonly arise when talking to parents, and gaining understanding of those issues.  Presenter was highly knowledgeable.||16|1|8|0.00||diff
124776||Overindulgence Comes from A Good Heart|Using her book, How Much is Enough, Jean Clarke presented the pitfalls of giving children too much and over-nurturing them.  She stressed the importance of raising likeable, responsible and respectful children.  The workshop was filled with practical sugg||16|1|8|0.00||pbi
124777||Rethinking Discipline|The full title of the workshop was, "Rethinking Discipline:  Fostering Your Child's Inner Motivation".  The presentation centered on helping parents and educators view discipline as encouraging children to make decisions by thinking about the kind of pers||16|1|8|0.00||pbi, mental
124778||Parent Warmline Volunteer, Children's Hospital|The Parent Warmline is a free telephone consultation service of Children's Hospitals and Clinics of MN.  As a volunteer I provided advice and resource referrals on parent-child relationships, child development and behavior to parents who called the servic||16|1|8|0.00||
124779||Parent Warmline Volunteer, Children's Hospital|The Parent Warmline is a free telephone consultation service of Children's Hospitals and Clinics of MN.  As a volunteer I provided advice and resource referrals on parent-child relationships, child development, and behavior to parents who called the servi||16|1|8|0.00||
124780||Parent Warmline Volunteer, Children's Hospital|The Parent Warmline is a free telephone consultation service of Children's Hospitals and Clinics of MN.  As a volunteer I provided advice and resource referrals on parent-child relationships, child development, and behavior to parents who called the servi||16|1|8|0.00||
124781||Bloodborne Pathogens for School Employees|Online review and test of knowledge of bloodbourne pathogens and methods for handling them.||16|1|8|0.00||
124782||Shaken Baby, SIDS, Use of EPI Pens|Video of harm done to babies who are shaken and demonstration of the use of EPI pens in the classroom.||16|1|8|0.00||
124993||Early Warning Signs of Children's Mental Health Disorders and Brain-based Interventions|||16|1|8|2.00||mental
124996||American Heart Association Heartsaver AED Training|Refresher of the CPR and AED procedures.  (I don't know which category this should go into up above)||16|1|8|0.00||
125004||Seizure Recognition and Response|Define epilepsy, seizure identification and first aid and treatment of epilepsy||16|1|8|0.00||diff
125005||Head trauma|Types of primary brain injury, signs and symptoms of concussion and why children are predisposed to head injury.||16|1|8|0.00||diff
125010||Medication administration|Safe administration of inhaled and oral medications, documentation of medicaction administration.||16|1|8|0.00||diff
125017||Cognitive Coaching Refresher|Cognitive Coaching training and refresher of cognitive coaching strategies.||16|1|8|0.00||
